dt,temp,humidity,feels_like,rain_1h,weather_code,pressure,grnd_level,clouds_all,wind_speed
2023-04-18T15:00,24.3,33,24.5,0.00,1,1008.7,986.6,25,3.7
2023-04-18T16:00,24.1,34,23.0,0.00,1,1008.3,986.2,30,6.7
2023-04-18T17:00,23.1,39,21.5,0.00,1,1008.2,986.1,30,8.3
2023-04-18T18:00,21.3,57,21.3,0.00,1,1008.3,986.0,30,5.9
2023-04-18T19:00,17.6,73,17.6,0.00,1,1008.5,985.9,30,6.4
2023-04-18T20:00,15.3,81,15.0,0.00,0,1009.1,986.3,10,7.0
2023-04-18T21:00,14.1,83,13.8,0.00,0,1009.4,986.5,6,5.3
2023-04-18T22:00,12.5,86,11.5,0.00,0,1009.3,986.3,10,7.9
2023-04-18T23:00,13.9,75,12.9,0.00,1,1009.2,986.3,25,6.4
2023-04-19T00:00,13.8,70,12.8,0.00,0,1009.4,986.5,7,3.9
2023-04-19T01:00,12.4,72,11.2,0.00,1,1009.2,986.2,29,4.0
2023-04-19T02:00,10.8,75,9.1,0.00,1,1008.9,985.8,30,5.8
2023-04-19T03:00,10.4,72,8.5,0.00,1,1008.8,985.7,28,5.9
2023-04-19T04:00,11.3,66,9.5,0.00,1,1008.9,985.8,29,4.2
2023-04-19T05:00,9.6,74,7.7,0.00,1,1009.2,986.0,22,4.8
2023-04-19T06:00,10.1,71,8.5,0.00,0,1009.5,986.3,0,3.3
2023-04-19T07:00,11.2,72,10.0,0.00,0,1009.8,986.7,0,2.6
2023-04-19T08:00,14.2,70,13.5,0.00,0,1010.2,987.3,0,2.6
2023-04-19T09:00,17.2,58,16.4,0.00,0,1010.5,987.9,0,3.8
2023-04-19T10:00,19.3,50,18.5,0.00,0,1010.9,988.4,0,7.1
2023-04-19T11:00,20.6,49,20.8,0.00,0,1011.0,988.6,0,7.8
2023-04-19T12:00,21.5,42,21.5,0.00,0,1010.7,988.4,0,10.1
2023-04-19T13:00,21.5,47,21.8,0.00,0,1010.6,988.3,0,11.8
2023-04-19T14:00,21.2,47,21.3,0.00,0,1010.8,988.5,0,11.9
2023-04-19T15:00,20.8,48,20.3,0.00,0,1010.7,988.3,4,11.6
2023-04-19T16:00,19.9,53,19.1,0.00,0,1010.9,988.5,0,10.5
2023-04-19T17:00,19.1,58,18.2,0.00,0,1011.2,988.7,3,7.6
2023-04-19T18:00,17.9,64,17.1,0.00,0,1011.4,988.8,8,7.4
2023-04-19T19:00,15.0,81,14.4,0.00,0,1011.9,989.1,7,8.0
2023-04-19T20:00,12.0,96,11.6,0.00,1,1012.6,989.5,30,5.7
2023-04-19T21:00,11.4,99,11.1,0.00,1,1013.4,990.2,29,5.0
2023-04-19T22:00,10.8,100,10.3,0.00,3,1013.9,990.7,90,5.7
2023-04-19T23:00,11.4,100,11.3,0.00,3,1013.7,990.5,90,4.0
2023-04-20T00:00,11.7,100,11.8,0.00,3,1013.5,990.4,100,2.7
2023-04-20T01:00,12.1,99,12.3,0.00,3,1013.2,990.1,92,2.9
2023-04-20T02:00,12.0,95,11.8,0.00,3,1012.4,989.3,100,4.2
2023-04-20T03:00,11.7,95,11.4,0.00,3,1012.5,989.4,90,4.6
2023-04-20T04:00,11.8,93,11.7,0.00,3,1012.4,989.3,92,2.1
2023-04-20T05:00,11.7,92,11.4,0.00,3,1012.3,989.2,100,2.8
2023-04-20T06:00,11.4,91,11.0,0.00,3,1012.5,989.4,100,3.2
2023-04-20T07:00,11.7,89,11.2,0.00,3,1012.7,989.6,100,3.4
2023-04-20T08:00,12.1,85,11.6,0.00,3,1012.7,989.6,100,2.9
2023-04-20T09:00,13.2,79,12.8,0.00,2,1012.7,989.7,55,2.3
2023-04-20T10:00,14.8,72,14.3,0.00,0,1012.3,989.4,20,2.9
2023-04-20T11:00,16.3,66,16.4,0.00,0,1012.1,989.4,2,5.5
2023-04-20T12:00,17.9,61,18.1,0.00,0,1011.6,989.0,4,7.4
2023-04-20T13:00,18.6,58,19.1,0.00,1,1011.2,988.7,28,10.6
2023-04-20T14:00,18.1,61,17.9,0.00,1,1011.1,988.5,38,12.9
2023-04-20T15:00,17.8,62,17.5,0.00,0,1010.6,988.0,10,11.4
2023-04-20T16:00,17.3,62,16.0,0.00,1,1010.2,987.6,31,13.0
2023-04-20T17:00,16.1,64,13.9,0.00,1,1010.4,987.7,30,13.8
2023-04-20T18:00,14.9,67,13.1,0.00,1,1010.5,987.7,32,10.2
2023-04-20T19:00,13.4,74,12.4,0.00,1,1010.6,987.7,40,5.1
2023-04-20T20:00,11.3,86,10.1,0.00,1,1010.7,987.6,32,6.5
2023-04-20T21:00,12.6,77,11.9,0.00,1,1010.8,987.8,30,2.3
2023-04-20T22:00,10.4,89,9.5,0.00,1,1010.5,987.3,29,4.3
2023-04-20T23:00,10.0,91,8.8,0.00,1,1009.9,986.7,22,5.8
2023-04-21T00:00,8.6,93,6.9,0.00,0,1009.2,985.9,19,6.9
2023-04-21T01:00,8.0,93,6.3,0.00,0,1008.6,985.3,4,6.5
2023-04-21T02:00,7.4,94,5.7,0.00,1,1007.7,984.3,30,6.1
2023-04-21T03:00,6.7,96,5.0,0.00,1,1007.2,983.8,30,5.0
2023-04-21T04:00,6.3,98,4.8,0.00,1,1006.8,983.4,30,3.6
2023-04-21T05:00,6.3,97,4.6,0.00,1,1006.5,983.1,32,4.7
2023-04-21T06:00,6.5,96,4.7,0.00,1,1006.3,982.9,40,5.9
2023-04-21T07:00,8.9,87,6.9,0.00,1,1006.1,982.9,46,8.2
2023-04-21T08:00,12.4,76,10.9,0.00,1,1006.0,983.1,29,7.6
2023-04-21T09:00,14.9,66,12.9,0.00,1,1005.9,983.2,44,11.6
2023-04-21T10:00,16.7,58,14.4,0.00,3,1005.6,983.0,100,13.1
2023-04-21T11:00,14.5,83,12.1,2.30,61,1006.1,983.3,100,19.9
2023-04-21T12:00,13.6,90,12.2,2.70,63,1005.8,983.0,90,13.7
2023-04-21T13:00,14.2,88,12.9,1.90,61,1005.7,982.9,100,13.3
2023-04-21T14:00,13.8,91,12.5,3.80,63,1005.8,983.0,100,14.7
2023-04-21T15:00,13.0,90,11.6,1.90,61,1005.5,982.6,100,12.3
2023-04-21T16:00,12.8,92,11.8,0.60,53,1005.8,982.9,100,10.4
2023-04-21T17:00,13.4,89,12.3,0.10,51,1006.3,983.5,100,11.0
2023-04-21T18:00,13.4,83,12.1,0.10,51,1006.6,983.8,63,10.7
2023-04-21T19:00,12.6,84,11.8,0.00,1,1007.0,984.1,31,5.2
2023-04-21T20:00,11.2,87,10.1,0.00,0,1007.7,984.7,9,5.9
2023-04-21T21:00,12.1,81,11.2,0.00,0,1008.8,985.8,14,3.8
2023-04-21T22:00,9.0,91,7.6,0.10,51,1009.3,986.0,22,5.4
2023-04-21T23:00,8.5,93,6.9,0.00,0,1009.6,986.3,16,6.6
2023-04-22T00:00,9.6,96,8.6,0.00,1,1009.7,986.5,46,5.1
2023-04-22T01:00,8.4,96,6.7,0.00,2,1009.8,986.5,58,7.7
2023-04-22T02:00,8.5,95,7.0,0.00,1,1009.9,986.6,47,6.9
2023-04-22T03:00,8.9,95,7.4,0.10,51,1010.1,986.8,55,6.6
2023-04-22T04:00,9.4,93,8.3,0.10,51,1010.6,987.3,49,4.3
2023-04-22T05:00,9.5,92,8.3,0.00,2,1010.8,987.5,57,5.6
2023-04-22T06:00,9.6,91,8.5,0.10,51,1011.5,988.2,55,4.2
2023-04-22T07:00,10.6,90,9.5,0.40,51,1012.4,989.2,70,6.2
2023-04-22T08:00,11.7,86,10.6,0.10,51,1013.0,989.9,100,7.2
2023-04-22T09:00,12.4,86,11.1,0.10,51,1013.3,990.2,53,9.5
2023-04-22T10:00,13.8,82,12.7,0.10,51,1013.5,990.5,45,9.5
2023-04-22T11:00,15.4,69,13.7,0.10,51,1013.6,990.8,100,11.4
2023-04-22T12:00,16.0,70,14.4,0.10,51,1013.6,990.8,32,11.7
2023-04-22T13:00,16.9,64,15.6,0.50,53,1013.7,991.0,36,16.5
2023-04-22T14:00,17.1,60,15.0,0.30,51,1013.9,991.2,30,18.7
2023-04-22T15:00,17.2,58,14.5,0.10,51,1013.8,991.1,22,19.5
2023-04-22T16:00,17.0,60,14.0,0.00,1,1013.9,991.2,21,19.6
2023-04-22T17:00,16.5,61,13.2,0.00,2,1014.5,991.7,76,20.9
2023-04-22T18:00,15.5,68,12.8,0.00,3,1014.6,991.7,100,18.1
2023-04-22T19:00,14.8,73,12.8,0.00,3,1014.8,991.9,81,14.0
2023-04-22T20:00,14.4,76,12.7,0.00,3,1015.0,992.0,80,12.4
2023-04-22T21:00,14.2,78,12.5,0.00,3,1015.8,992.8,100,12.6
2023-04-22T22:00,13.7,82,12.1,0.00,3,1016.0,993.0,100,12.9
2023-04-22T23:00,13.8,82,12.0,0.20,51,1015.8,992.8,100,14.3
2023-04-23T00:00,13.3,88,11.7,0.20,51,1015.7,992.6,82,13.8
2023-04-23T01:00,13.2,90,11.4,0.20,51,1015.6,992.5,100,15.5
2023-04-23T02:00,13.0,92,11.3,0.20,51,1015.3,992.2,100,15.3
2023-04-23T03:00,13.2,91,11.6,0.20,51,1015.3,992.2,100,15.1
2023-04-23T04:00,13.1,93,11.7,0.30,51,1015.3,992.2,100,14.1
2023-04-23T05:00,13.0,95,11.8,0.70,53,1015.3,992.2,100,13.4
2023-04-23T06:00,13.0,96,11.7,0.50,53,1015.6,992.5,100,14.0
2023-04-23T07:00,13.4,95,12.3,0.50,53,1015.9,992.8,100,14.0
2023-04-23T08:00,13.7,94,12.8,0.20,51,1016.3,993.3,100,12.7
2023-04-23T09:00,14.3,93,13.7,0.20,51,1016.5,993.5,100,10.7
2023-04-23T10:00,15.1,87,14.0,0.10,51,1017.2,994.2,100,14.7
2023-04-23T11:00,15.8,85,14.4,0.10,51,1017.5,994.6,100,17.2
2023-04-23T12:00,15.8,82,14.2,0.10,51,1017.8,994.9,100,17.3
2023-04-23T13:00,16.5,83,15.2,0.70,53,1017.7,994.8,100,16.9
2023-04-23T14:00,15.6,88,14.2,0.60,53,1018.0,995.1,100,17.9
2023-04-23T15:00,15.7,88,14.3,0.20,51,1018.3,995.4,100,17.9
2023-04-23T16:00,16.0,85,14.6,0.10,51,1018.2,995.3,100,17.7
2023-04-23T17:00,15.5,89,14.7,0.40,51,1018.6,995.6,100,13.8
2023-04-23T18:00,15.3,86,14.4,0.30,51,1018.4,995.4,100,13.3
2023-04-23T19:00,14.5,93,13.9,0.50,53,1018.8,995.8,100,11.5
2023-04-23T20:00,13.8,97,14.2,0.00,3,1019.3,996.2,100,4.7
2023-04-23T21:00,13.8,98,14.5,0.00,3,1019.8,996.7,100,3.0
2023-04-23T22:00,13.6,99,14.4,0.00,3,1019.8,996.7,100,2.3
2023-04-23T23:00,13.0,100,13.5,0.00,3,1019.6,996.4,100,3.1
2023-04-24T00:00,13.0,99,13.5,0.00,2,1019.5,996.3,70,2.7
2023-04-24T01:00,12.9,99,13.2,0.00,3,1019.2,996.0,90,4.3
2023-04-24T02:00,13.6,96,13.7,0.00,3,1018.7,995.6,90,5.6
2023-04-24T03:00,13.5,95,13.8,0.00,3,1018.7,995.6,91,3.8
2023-04-24T04:00,13.5,93,13.7,0.00,3,1018.6,995.5,100,4.6
2023-04-24T05:00,13.6,93,13.8,0.10,51,1018.6,995.5,100,4.0
2023-04-24T06:00,13.6,94,13.9,0.20,51,1018.9,995.8,100,3.9
2023-04-24T07:00,14.0,93,14.3,0.20,51,1019.5,996.4,100,3.8
2023-04-24T08:00,14.3,94,14.3,0.40,51,1019.6,996.5,100,6.8
2023-04-24T09:00,14.7,95,14.5,0.60,53,1019.9,996.9,100,9.7
2023-04-24T10:00,16.2,87,15.9,0.70,53,1020.1,997.2,100,11.3
2023-04-24T11:00,17.4,78,16.9,0.30,51,1020.2,997.4,100,11.4
2023-04-24T12:00,18.2,71,17.8,0.30,51,1019.9,997.1,100,9.5
2023-04-24T13:00,18.8,68,18.4,0.10,51,1019.3,996.6,100,8.9
2023-04-24T14:00,19.6,66,19.6,0.10,51,1018.8,996.2,100,9.6
2023-04-24T15:00,19.8,66,19.6,0.10,51,1018.7,996.1,100,11.6
2023-04-24T16:00,19.3,68,18.7,0.00,1,1018.8,996.1,38,13.1
2023-04-24T17:00,18.4,71,17.8,0.00,0,1018.8,996.1,16,10.5
2023-04-24T18:00,17.6,75,17.3,0.00,1,1018.9,996.1,47,9.0
2023-04-24T19:00,16.1,84,15.9,0.00,1,1018.8,995.9,41,9.4
2023-04-24T20:00,14.2,95,14.4,0.00,1,1019.3,996.2,35,6.5
2023-04-24T21:00,12.9,98,12.8,0.00,1,1019.8,996.6,50,6.2
2023-04-24T22:00,12.5,100,12.7,0.00,3,1019.8,996.6,87,4.4
2023-04-24T23:00,13.2,100,13.8,0.00,3,1019.5,996.3,100,2.5
2023-04-25T00:00,12.2,100,12.3,0.00,2,1018.9,995.7,60,3.9
2023-04-25T01:00,12.1,99,12.4,0.00,3,1018.6,995.4,100,2.6
2023-04-25T02:00,12.1,100,12.5,0.00,3,1018.5,995.3,100,1.5
2023-04-25T03:00,12.2,100,12.6,0.00,3,1018.5,995.3,100,2.1
2023-04-25T04:00,12.2,100,12.5,0.00,3,1018.5,995.3,100,3.2
2023-04-25T05:00,12.1,99,12.4,0.00,3,1018.4,995.2,100,2.9
2023-04-25T06:00,12.3,98,12.6,0.00,3,1018.4,995.2,100,2.5
2023-04-25T07:00,12.6,97,12.7,0.00,3,1018.8,995.6,100,4.1
2023-04-25T08:00,13.1,96,13.6,0.00,3,1019.3,996.1,100,2.0
2023-04-25T09:00,14.4,88,15.0,0.10,51,1019.4,996.3,100,1.3
2023-04-25T10:00,16.2,78,16.8,0.00,3,1019.3,996.4,100,1.3
2023-04-25T11:00,17.7,69,18.5,0.00,2,1019.0,996.2,79,2.7
2023-04-25T12:00,18.4,62,20.2,0.00,1,1018.6,995.9,49,2.1
2023-04-25T13:00,19.9,62,22.0,0.00,1,1018.0,995.4,40,2.9
2023-04-25T14:00,21.3,57,23.0,0.00,3,1017.8,995.3,82,5.4
2023-04-25T15:00,21.2,60,21.5,0.00,3,1017.6,995.1,90,11.6
2023-04-25T16:00,19.2,70,18.4,0.00,0,1017.6,995.0,4,15.6
2023-04-25T17:00,18.3,73,17.7,0.00,0,1017.8,995.1,0,11.9
2023-04-25T18:00,17.5,76,17.3,0.00,0,1017.5,994.7,7,8.6
2023-04-25T19:00,16.0,86,16.6,0.00,1,1017.2,994.3,28,3.8
2023-04-25T20:00,13.7,94,13.8,0.00,1,1017.6,994.5,30,5.3
2023-04-25T21:00,12.6,96,12.4,0.00,1,1018.3,995.1,30,5.9
2023-04-25T22:00,12.1,98,12.1,0.00,1,1018.5,995.3,30,4.3
2023-04-25T23:00,12.9,97,13.4,0.00,1,1018.6,995.4,30,2.3
2023-04-26T00:00,12.6,97,12.8,0.00,1,1018.4,995.2,42,3.0
2023-04-26T01:00,11.5,100,11.5,0.00,3,1018.0,994.7,100,2.9
2023-04-26T02:00,11.9,100,12.2,0.00,3,1017.2,994.0,100,2.3
2023-04-26T03:00,12.2,99,12.7,0.00,3,1016.8,993.6,100,1.1
2023-04-26T04:00,12.1,99,12.5,0.00,3,1016.8,993.6,100,1.6
2023-04-26T05:00,11.9,100,12.0,0.00,3,1016.5,993.3,100,3.6
2023-04-26T06:00,12.2,99,12.3,0.00,3,1016.5,993.3,100,3.8
2023-04-26T07:00,12.7,98,13.2,0.00,3,1016.8,993.7,100,2.2
2023-04-26T08:00,13.5,97,14.1,0.00,3,1017.1,994.0,100,2.3
2023-04-26T09:00,15.3,90,16.2,0.00,3,1017.0,994.1,100,2.1
2023-04-26T10:00,17.5,81,18.6,0.00,3,1016.7,993.9,91,2.3
2023-04-26T11:00,19.4,77,21.7,0.00,1,1016.5,993.9,43,3.1
2023-04-26T12:00,20.9,71,23.8,0.00,1,1016.2,993.7,31,5.3
2023-04-26T13:00,22.1,67,25.1,0.00,1,1015.7,993.3,30,6.0
2023-04-26T14:00,22.6,66,25.5,0.00,1,1015.4,993.1,30,6.6
2023-04-26T15:00,22.6,67,24.7,0.00,1,1015.0,992.7,30,7.6
2023-04-26T16:00,22.3,68,23.5,0.00,1,1014.9,992.6,30,8.6
2023-04-26T17:00,21.2,72,21.8,0.00,1,1015.0,992.6,30,9.4
2023-04-26T18:00,20.0,77,20.7,0.00,1,1014.8,992.3,32,8.3
2023-04-26T19:00,18.0,87,19.4,0.00,1,1014.9,992.2,31,4.3
2023-04-26T20:00,15.9,94,17.0,0.00,2,1015.2,992.4,80,4.2
2023-04-26T21:00,15.1,97,16.3,0.00,3,1015.9,993.0,90,2.6
2023-04-26T22:00,14.3,98,15.1,0.00,3,1015.8,992.8,90,3.7
2023-04-26T23:00,14.7,97,15.6,0.00,3,1015.5,992.6,90,3.3
2023-04-27T00:00,14.3,96,14.8,0.00,1,1015.0,992.0,34,4.7
2023-04-27T01:00,14.1,97,14.8,0.00,1,1015.2,992.2,50,3.6
2023-04-27T02:00,12.5,100,12.4,0.00,3,1014.3,991.2,100,6.4
2023-04-27T03:00,11.7,100,11.6,0.00,3,1014.2,991.0,100,4.2
2023-04-27T04:00,11.7,97,11.6,0.00,3,1013.9,990.8,100,3.4
2023-04-27T05:00,11.5,95,11.2,0.00,3,1013.9,990.7,100,4.3
2023-04-27T06:00,12.4,85,11.9,0.00,3,1014.2,991.1,100,3.6
2023-04-27T07:00,14.5,71,13.8,0.00,2,1014.5,991.6,73,3.8
2023-04-27T08:00,16.9,68,16.8,0.00,1,1014.3,991.6,48,3.1
2023-04-27T09:00,20.0,64,20.7,0.00,1,1014.3,991.8,24,1.8
2023-04-27T10:00,22.5,54,23.7,0.00,1,1014.4,992.1,29,1.1
2023-04-27T11:00,24.0,48,25.5,0.00,1,1014.3,992.1,43,2.3
2023-04-27T12:00,24.8,37,25.5,0.00,2,1014.1,992.0,57,4.5
2023-04-27T13:00,25.5,38,27.0,0.00,1,1013.6,991.5,31,2.8
2023-04-27T14:00,26.0,39,27.8,0.00,1,1013.4,991.4,24,4.0
2023-04-27T15:00,25.9,44,27.4,0.00,1,1013.0,991.0,35,5.7
2023-04-27T16:00,25.4,48,26.4,0.00,1,1012.8,990.7,37,5.8
2023-04-27T17:00,24.7,53,25.3,0.00,1,1012.7,990.6,35,6.3
2023-04-27T18:00,23.5,63,24.7,0.00,1,1012.5,990.3,35,5.7
2023-04-27T19:00,20.3,80,21.9,0.00,1,1012.5,990.1,44,5.8
2023-04-27T20:00,17.5,88,18.4,0.00,1,1012.6,989.9,48,7.2
2023-04-27T21:00,17.5,85,18.3,0.00,1,1012.9,990.2,31,5.4
2023-04-27T22:00,16.8,85,17.4,0.00,1,1013.0,990.3,35,5.1
2023-04-27T23:00,17.2,83,18.2,0.00,1,1012.8,990.1,29,2.4
2023-04-28T00:00,17.5,79,18.0,0.00,1,1012.4,989.7,30,5.2
2023-04-28T01:00,16.8,81,17.9,0.00,1,1012.3,989.6,30,0.4
2023-04-28T02:00,16.5,80,17.2,0.00,2,1011.8,989.1,76,2.2
2023-04-28T03:00,14.5,79,14.2,0.00,1,1011.5,988.6,32,4.1
2023-04-28T04:00,13.7,74,13.0,0.00,0,1011.3,988.4,6,3.4
2023-04-28T05:00,12.2,77,11.0,0.00,1,1011.3,988.3,44,5.7
2023-04-28T06:00,12.4,76,11.3,0.00,1,1011.6,988.6,32,5.0
2023-04-28T07:00,14.6,69,13.9,0.00,1,1012.5,989.6,43,3.4
2023-04-28T08:00,15.9,74,15.3,0.10,51,1013.8,991.0,52,6.5
2023-04-28T09:00,16.9,79,17.0,0.00,1,1014.3,991.6,46,7.1
2023-04-28T10:00,18.9,76,19.9,0.00,1,1014.6,992.0,48,3.6
2023-04-28T11:00,20.9,72,22.5,0.00,2,1015.1,992.6,50,7.1
2023-04-28T12:00,21.4,69,24.4,0.00,1,1014.8,992.4,34,1.3
2023-04-28T13:00,22.9,66,25.9,0.00,1,1014.5,992.2,42,4.0
2023-04-28T14:00,23.3,62,25.1,0.00,1,1014.8,992.5,32,8.4
2023-04-28T15:00,23.0,55,22.7,0.00,1,1015.2,992.9,41,13.0
2023-04-28T16:00,21.9,50,20.2,0.00,1,1015.4,993.0,32,13.8
2023-04-28T17:00,20.9,52,19.3,0.00,1,1015.8,993.3,31,12.7
2023-04-28T18:00,19.6,60,18.7,0.00,1,1016.1,993.5,32,9.8
2023-04-28T19:00,17.8,72,17.5,0.00,1,1016.8,994.1,30,8.2
2023-04-28T20:00,16.2,81,16.0,0.00,1,1017.4,994.5,30,7.8
2023-04-28T21:00,15.2,84,15.4,0.00,0,1018.2,995.2,3,4.7
2023-04-28T22:00,13.2,92,13.1,0.00,0,1018.4,995.3,12,4.9
2023-04-28T23:00,13.1,91,13.1,0.00,1,1018.3,995.2,28,4.0
2023-04-29T00:00,12.2,96,12.1,0.00,1,1018.3,995.1,32,4.6
2023-04-29T01:00,12.4,96,12.2,0.00,1,1018.2,995.0,30,5.1
2023-04-29T02:00,12.5,94,12.2,0.00,1,1018.2,995.0,31,5.5
2023-04-29T03:00,12.4,95,12.3,0.00,1,1018.4,995.2,30,4.3
2023-04-29T04:00,12.5,95,12.6,0.00,1,1018.6,995.4,32,3.4
2023-04-29T05:00,11.4,97,11.0,0.00,1,1018.8,995.5,33,4.6
2023-04-29T06:00,11.3,98,11.0,0.00,1,1019.5,996.2,49,4.9
2023-04-29T07:00,13.5,92,13.8,0.00,3,1020.2,997.1,100,3.0
2023-04-29T08:00,14.9,85,15.5,0.00,3,1020.4,997.4,100,1.0
2023-04-29T09:00,15.8,82,16.4,0.00,3,1020.5,997.5,100,2.3
2023-04-29T10:00,17.6,78,17.9,0.00,0,1020.4,997.6,11,6.4
2023-04-29T11:00,18.8,75,18.8,0.20,51,1020.6,997.9,55,9.5
2023-04-29T12:00,19.5,72,19.1,0.40,51,1020.5,997.8,44,12.7
2023-04-29T13:00,20.0,72,20.9,0.50,53,1020.3,997.7,62,14.1
2023-04-29T14:00,20.3,70,20.4,0.40,51,1020.3,997.7,46,14.6
2023-04-29T15:00,20.2,69,19.8,0.30,51,1020.2,997.6,33,16.4
2023-04-29T16:00,20.0,70,19.3,0.40,51,1020.3,997.7,55,15.0
2023-04-29T17:00,19.4,74,19.1,0.60,53,1020.2,997.5,74,13.2
2023-04-29T18:00,18.9,77,18.7,0.40,51,1020.3,997.6,58,12.1
2023-04-29T19:00,17.6,85,18.0,0.20,51,1020.6,997.8,34,8.9
2023-04-29T20:00,15.9,92,16.2,0.00,1,1021.3,998.3,31,8.7
2023-04-29T21:00,14.9,93,14.8,0.00,0,1022.3,999.2,9,9.8
2023-04-29T22:00,14.1,96,14.0,0.00,0,1022.8,999.6,7,7.9
2023-04-29T23:00,13.6,96,13.6,0.00,1,1022.5,999.3,21,6.4
2023-04-30T00:00,13.5,97,13.7,0.00,1,1022.2,999.0,41,5.2
2023-04-30T01:00,12.5,98,12.3,0.00,1,1021.7,998.4,37,6.3
2023-04-30T02:00,12.8,98,12.8,0.00,1,1021.2,998.0,36,5.5
2023-04-30T03:00,12.7,98,13.0,0.00,2,1020.8,997.6,51,3.3
2023-04-30T04:00,11.6,100,11.5,0.00,3,1020.6,997.3,100,4.3
2023-04-30T05:00,11.5,100,11.3,0.00,3,1020.8,997.5,100,4.8
2023-04-30T06:00,12.4,100,12.9,0.00,3,1021.2,997.9,100,1.8
2023-04-30T07:00,13.2,98,13.6,0.00,3,1021.6,998.4,100,4.1
2023-04-30T08:00,14.7,91,15.1,0.00,3,1021.6,998.5,80,4.9
2023-04-30T09:00,16.5,83,17.3,0.00,2,1021.4,998.5,52,2.5
2023-04-30T10:00,18.0,76,18.7,0.00,1,1021.3,998.5,30,3.7
2023-04-30T11:00,20.1,67,21.5,0.00,1,1020.8,998.2,31,5.1
2023-04-30T12:00,20.7,63,22.8,0.00,1,1020.1,997.5,40,2.5
2023-04-30T13:00,22.1,57,23.8,0.00,1,1019.4,996.9,38,4.1
2023-04-30T14:00,23.2,50,24.5,0.00,1,1019.0,996.6,36,7.0
2023-04-30T15:00,23.7,48,24.1,0.00,1,1018.5,996.2,33,8.7
2023-04-30T16:00,23.5,47,22.3,0.00,0,1018.0,995.7,11,13.9
2023-04-30T17:00,22.6,50,20.9,0.00,0,1017.9,995.5,9,15.4
2023-04-30T18:00,21.4,61,20.6,0.00,0,1017.8,995.3,8,13.2
2023-04-30T19:00,19.3,73,19.1,0.00,0,1018.0,995.4,0,11.5
2023-04-30T20:00,17.1,82,17.0,0.00,0,1018.3,995.5,0,9.5
2023-04-30T21:00,15.5,89,15.8,0.00,0,1019.1,996.1,0,6.6
2023-04-30T22:00,14.3,91,14.3,0.00,0,1019.3,996.2,0,6.1
2023-04-30T23:00,13.6,91,13.3,0.00,1,1019.2,996.1,30,6.4
2023-05-01T00:00,13.3,92,12.6,0.00,1,1019.1,996.0,29,9.3
2023-05-01T01:00,12.2,93,11.5,0.00,1,1018.6,995.4,28,7.1
2023-05-01T02:00,11.2,94,10.5,0.00,0,1018.1,994.8,18,5.4
2023-05-01T03:00,12.2,88,11.8,0.00,0,1018.0,994.8,1,3.4
2023-05-01T04:00,11.7,90,11.4,0.00,0,1018.6,995.3,0,2.5
2023-05-01T05:00,9.2,95,8.4,0.00,0,1018.9,995.4,8,3.2
2023-05-01T06:00,10.1,90,9.2,0.00,1,1019.0,995.6,20,3.7
2023-05-01T07:00,13.1,83,12.5,0.00,0,1019.2,996.0,19,4.6
2023-05-01T08:00,16.6,73,17.0,0.00,1,1019.3,996.4,30,1.1
2023-05-01T09:00,19.1,64,19.6,0.00,1,1019.3,996.6,30,1.5
2023-05-01T10:00,21.1,55,21.9,0.00,1,1019.1,996.6,30,3.8
2023-05-01T11:00,22.7,49,24.2,0.00,1,1018.9,996.5,27,3.9
2023-05-01T12:00,23.6,45,25.9,0.00,1,1018.8,996.5,30,2.2
2023-05-01T13:00,24.5,45,27.0,0.00,1,1018.2,995.9,26,2.7
2023-05-01T14:00,24.8,47,26.4,0.00,0,1018.1,995.9,9,8.0
2023-05-01T15:00,24.4,50,25.4,0.00,1,1017.9,995.6,31,11.0
2023-05-01T16:00,24.0,51,24.0,0.00,1,1017.9,995.6,31,11.7
2023-05-01T17:00,23.0,53,22.3,0.00,1,1018.0,995.6,30,11.8
2023-05-01T18:00,21.8,59,21.5,0.00,1,1017.8,995.3,30,9.5
2023-05-01T19:00,19.4,71,19.9,0.00,1,1017.9,995.3,30,6.3
2023-05-01T20:00,16.7,83,16.9,0.00,1,1017.9,995.1,30,7.1
2023-05-01T21:00,15.7,86,15.7,0.00,1,1018.7,995.8,44,7.7
2023-05-01T22:00,14.9,88,14.9,0.00,1,1018.8,995.8,36,6.9
2023-05-01T23:00,16.1,81,16.5,0.00,2,1018.7,995.8,79,3.5
2023-05-02T00:00,15.2,85,15.5,0.00,1,1017.8,994.8,25,4.0
2023-05-02T01:00,15.3,85,15.7,0.00,1,1017.4,994.5,34,3.2
2023-05-02T02:00,12.1,94,11.8,0.00,1,1016.7,993.5,38,4.6
2023-05-02T03:00,11.7,94,11.5,0.00,1,1016.2,993.0,29,3.3
2023-05-02T04:00,11.2,95,10.8,0.00,1,1016.1,992.9,30,4.2
2023-05-02T05:00,11.3,95,10.8,0.00,1,1015.8,992.6,31,4.2
2023-05-02T06:00,11.9,93,11.6,0.00,1,1015.5,992.3,30,4.3
2023-05-02T07:00,14.6,85,14.3,0.00,1,1015.0,992.1,30,6.9
2023-05-02T08:00,18.3,73,18.6,0.00,1,1014.6,992.0,31,5.4
2023-05-02T09:00,22.2,59,22.4,0.00,1,1014.6,992.2,30,6.9
2023-05-02T10:00,24.3,45,23.3,0.00,1,1014.7,992.5,30,12.4
